model,model_slug,layer,head,factual_accuracy_pct,factual_preference_pct_points,head_group
Gemma3,gemma3,5,12,49.0740716457367,-0.9259283542632999,Other
Gemma3,gemma3,5,13,49.53703880310059,-0.46296119689941,Other
Gemma3,gemma3,5,14,50.694444775581346,0.69444477558135,Other
Gemma3,gemma3,5,15,46.99074029922486,-3.00925970077514,Other
Gemma3,gemma3,6,0,48.84259104728699,-1.15740895271301,Other
Gemma3,gemma3,6,1,53.70370447635649,3.7037044763565,Other
Gemma3,gemma3,6,2,48.84259104728699,-1.15740895271301,Other
Gemma3,gemma3,6,3,50.0,-0.0,Other
Gemma3,gemma3,6,4,47.91666865348816,-2.08333134651184,Other
Gemma3,gemma3,6,5,49.30555820465088,-0.69444179534912,Other
Gemma3,gemma3,6,6,46.99074029922486,-3.00925970077514,Other
Gemma3,gemma3,6,7,48.84259104728699,-1.15740895271301,Other
Gemma3,gemma3,6,8,46.759259700775154,-3.24074029922485,Other
Gemma3,gemma3,6,9,49.53703880310059,-0.46296119689941,Other
Gemma3,gemma3,6,10,48.37962985038758,-1.62037014961242,Other
Gemma3,gemma3,6,11,47.68518805503846,-2.31481194496154,Other
Gemma3,gemma3,6,12,47.45370149612427,-2.54629850387573,Other
Gemma3,gemma3,6,13,47.91666865348816,-2.08333134651184,Other
Gemma3,gemma3,6,14,53.00925970077513,3.00925970077514,Other
Gemma3,gemma3,6,15,51.851850748062134,1.85185074806213,Other
